Wall time,Step,Value
1621545222.032714,361813,-160.83999633789062
1621545224.3370755,362549,-159.30999755859375
1621545226.5785398,363295,-157.3000030517578
1621545236.770903,366806,-148.6999969482422
1621545238.8178644,367521,-147.77999877929688
1621545243.5409985,369115,-150.11000061035156
1621545245.462459,369771,-150.67999267578125
1621545247.656603,370549,-149.97000122070312
1621545252.051826,372033,-148.92999267578125
1621545254.3834326,372795,-147.36000061035156
1621545258.4512825,374194,-146.58999633789062
1621545262.7072873,375639,-145.66000366210938
1621545272.083255,378787,-140.92999267578125
1621545274.0295868,379438,-140.85000610351562
1621545279.4520195,381327,-138.05999755859375
1621545281.3372474,381994,-137.25999450683594
1621545283.328398,382659,-135.44000244140625
1621545285.1692786,383299,-135.27999877929688
1621545287.2068503,383959,-134.10000610351562
1621545288.924393,384542,-131.7899932861328
1621545292.268117,385695,-129.0
1621545295.521226,386774,-125.80000305175781
1621545299.2146215,387997,-123.58000183105469
1621545302.6341553,389181,-123.45999908447266
1621545307.7728019,390974,-121.87000274658203
1621545309.4016447,391549,-121.11000061035156
1621545314.5582297,393285,-119.58000183105469
1621545316.1788425,393846,-118.5199966430664
1621545317.9674332,394420,-117.61000061035156
1621545319.7732708,395041,-117.41999816894531
1621545323.578124,396373,-118.30999755859375
1621545325.6577582,397074,-120.26000213623047
1621545331.5301867,399062,-122.87999725341797
1621545333.0978615,399591,-121.62999725341797
1621545336.7283456,400815,-122.41000366210938
1621545342.0375173,402634,-122.69999694824219
1621545343.8776777,403254,-122.80000305175781
1621545347.1562924,404355,-122.36000061035156
1621545348.925325,404929,-122.41999816894531
1621545350.4545767,405473,-121.87999725341797
1621545352.3040192,406091,-122.44999694824219
1621545354.223324,406713,-122.93000030517578
1621545357.9084547,407934,-121.58000183105469
1621545359.6514657,408519,-121.45999908447266
1621545361.4335165,409119,-120.44999694824219
1621545363.2367353,409727,-119.95999908447266
1621545365.182833,410397,-120.33000183105469
1621545366.7595031,410953,-118.91000366210938
1621545368.387371,411494,-119.02999877929688
1621545371.7421494,412629,-118.13999938964844
1621545375.0067463,413746,-116.86000061035156
1621545376.5787773,414295,-116.61000061035156
1621545381.794558,416061,-117.05999755859375
1621545383.3964324,416602,-116.7300033569336
1621545390.322948,418901,-115.25
1621545395.2838614,420555,-114.36000061035156
1621545397.12602,421158,-114.30999755859375
1621545400.5308855,422326,-113.7300033569336
1621545402.2110388,422891,-113.97000122070312
1621545405.3614788,423957,-113.27999877929688
1621545407.0047946,424507,-113.29000091552734
1621545408.9391756,425127,-113.80999755859375
1621545414.356337,426903,-114.38999938964844
1621545416.3077528,427573,-115.12000274658203
1621545420.1396832,428810,-116.4800033569336
1621545427.022734,431134,-116.81999969482422
1621545432.159749,432821,-116.62999725341797
1621545433.95734,433425,-117.05999755859375
1621545435.9350796,434062,-117.36000061035156
1621545437.6643016,434595,-117.04000091552734
1621545439.654458,435225,-117.87999725341797
1621545441.8760645,435960,-120.02999877929688
1621545443.5386732,436520,-120.12999725341797
